interaction_id,ticket_id,order_id,interaction_date,customer_id,customer_name,customer_type,channel,region,state,city,pin_code,restaurant_name,cuisine_type,order_value,discount_amount,net_value,feedback_language,feedback_text,social_post_text,complaint_flag,complaint_category_manual,sentiment_manual,resolution_status,call_audio_stage_path,invoice_pdf_stage_path
8820,TKT-20248820,ORD-2024108820,2024-02-12,445233,Customer_445233,RESTAURANT,APP,West,Maharashtra,Pune,549331,Healthy Greens,Salads,730.08,36.5,693.58,ta,"Received wrong items in the order, very disappointed. Food temperature was low and not enjoyable on arrival.",,1,Cold Food,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108820.pdf
8821,TKT-20248821,ORD-2024108821,2024-10-30,332350,Customer_332350,CONSUMER,TWITTER,West,Gujarat,Ahmedabad,595542,Truffles,Burgers,722.56,108.38,614.18,hi,Restaurant maintained good hygiene and quality.,"Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108821.pdf
8822,TKT-20248822,ORD-2024108822,2024-03-22,258669,Customer_258669,RESTAURANT,CALL_CENTER,North,Rajasthan,Jaipur,138430,Meghna Foods,Biryani,217.55,21.76,195.79,hi,Felt the restaurant hygiene was not up to the mark. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Negative,IN_PROGRESS,@swiggy_media_stage/calls/call_8822.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108822.pdf
8823,TKT-20248823,ORD-2024108823,2024-06-19,949041,Customer_949041,CONSUMER,CALL_CENTER,South,Telangana,Hyderabad,101604,Tandoori Flames,Mughlai,228.9,11.45,217.45,ml,Refund is taking too long to process after cancellation. Packaging and restaurant cleanliness were questioned.,,1,Hygiene Issue,Negative,RESOLVED,@swiggy_media_stage/calls/call_8823.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108823.pdf
8824,TKT-20248824,ORD-2024108824,2024-12-26,267427,Customer_267427,DELIVERY_PARTNER,APP,North,Uttar Pradesh,Lucknow,625909,Healthy Greens,Salads,313.23,62.65,250.58,te,Refund is taking too long to process after cancellation. Refund was not credited even after 3-5 working days.,,1,Refund Delay,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108824.pdf
8825,TKT-20248825,ORD-2024108825,2024-11-08,303544,Customer_303544,DELIVERY_PARTNER,EMAIL,South,Tamil Nadu,Chennai,974557,Empire Restaurant,North Indian,762.56,152.51,610.05,bn,Delivery partner was polite and followed instructions perfectly. Customer shared overall experience and suggestions.,,1,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108825.pdf
8826,TKT-20248826,ORD-2024108826,2024-10-09,623369,Customer_623369,CONSUMER,TWITTER,South,Tamil Nadu,Chennai,737224,Meghna Foods,Biryani,707.01,35.35,671.66,hi,Seamless app experience and quick delivery. One or more dishes did not match the original order.,"Swiggy delivery on point today, hot biryani right on time 🔥",1,Wrong Item,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108826.pdf
8827,TKT-20248827,ORD-2024108827,2024-12-10,651248,Customer_651248,CONSUMER,WHATSAPP,South,Karnataka,Bengaluru,547298,Idli Express,South Indian,820.65,82.06,738.59,en,Felt the restaurant hygiene was not up to the mark.,,0,General Feedback,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108827.pdf
8828,TKT-20248828,ORD-2024108828,2024-01-02,321744,Customer_321744,RESTAURANT,CALL_CENTER,North,Rajasthan,Jaipur,496323,Pizza Palace,Pizza,138.42,27.68,110.74,ml,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,IN_PROGRESS,@swiggy_media_stage/calls/call_8828.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108828.pdf
8829,TKT-20248829,ORD-2024108829,2024-08-06,518679,Customer_518679,CONSUMER,CALL_CENTER,North,Uttar Pradesh,Lucknow,175327,Pizza Palace,Pizza,129.02,25.8,103.22,ta,Refund is taking too long to process after cancellation.,,0,General Feedback,Negative,ESCALATED,@swiggy_media_stage/calls/call_8829.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108829.pdf
8830,TKT-20248830,ORD-2024108830,2024-02-13,553423,Customer_553423,RESTAURANT,TWITTER,West,Gujarat,Ahmedabad,666634,Healthy Greens,Salads,689.08,103.36,585.72,ml,Seamless app experience and quick delivery.,"Swiggy delivery on point today, hot biryani right on time 🔥",0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108830.pdf
8831,TKT-20248831,ORD-2024108831,2024-10-02,391287,Customer_391287,CONSUMER,APP,East,West Bengal,Kolkata,704645,Bombay Chaats,Street Food,439.48,21.97,417.51,en,Delivery partner was polite and followed instructions perfectly.,,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108831.pdf
8832,TKT-20248832,ORD-2024108832,2024-05-23,944666,Customer_944666,CONSUMER,WHATSAPP,West,Maharashtra,Pune,273086,Empire Restaurant,North Indian,298.61,44.79,253.82,ta,"Order delivered, customer had a few clarifying questions. Refund was not credited even after 3-5 working days.",,1,Refund Delay,Neutral,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108832.pdf
8833,TKT-20248833,ORD-2024108833,2024-03-02,795104,Customer_795104,RESTAURANT,EMAIL,North,Rajasthan,Jaipur,217347,Idli Express,South Indian,202.9,10.15,192.75,hi,Seamless app experience and quick delivery. Food temperature was low and not enjoyable on arrival.,,1,Cold Food,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108833.pdf
8834,TKT-20248834,ORD-2024108834,2024-07-29,854442,Customer_854442,DELIVERY_PARTNER,WHATSAPP,North,Uttar Pradesh,Lucknow,637090,Bombay Chaats,Street Food,817.94,40.9,777.04,bn,Delivery partner was polite and followed instructions perfectly. Customer mentioned the order took more than 50 minutes to arrive.,,1,Late Delivery,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108834.pdf
8835,TKT-20248835,ORD-2024108835,2024-05-08,294102,Customer_294102,RESTAURANT,EMAIL,West,Maharashtra,Pune,671311,Pizza Palace,Pizza,857.23,128.58,728.65,te,"Loved the taste and packaging, will definitely reorder. Customer shared overall experience and suggestions.",,1,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108835.pdf
8836,TKT-20248836,ORD-2024108836,2024-01-13,803712,Customer_803712,CONSUMER,CALL_CENTER,South,Karnataka,Bengaluru,356033,Truffles,Burgers,169.26,33.85,135.41,ta,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,OPEN,@swiggy_media_stage/calls/call_8836.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108836.pdf
8837,TKT-20248837,ORD-2024108837,2024-12-09,354045,Customer_354045,RESTAURANT,TWITTER,North,Uttar Pradesh,Lucknow,412424,Pizza Palace,Pizza,390.85,19.54,371.31,ml,Order arrived very late and the food was cold.,"Order came cold and super late, not cool @swiggy_in",0,General Feedback,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108837.pdf
8838,TKT-20248838,ORD-2024108838,2024-09-30,548840,Customer_548840,RESTAURANT,WHATSAPP,North,Rajasthan,Jaipur,798054,Truffles,Burgers,138.83,27.77,111.06,en,Customer asked about packaging options for long-distance delivery. One or more dishes did not match the original order.,,1,Wrong Item,Neutral,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108838.pdf
8839,TKT-20248839,ORD-2024108839,2024-07-27,249941,Customer_249941,DELIVERY_PARTNER,APP,West,Gujarat,Ahmedabad,406693,Bombay Chaats,Street Food,763.84,0.0,763.84,hi,Refund is taking too long to process after cancellation. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108839.pdf
8840,TKT-20248840,ORD-2024108840,2024-08-10,468219,Customer_468219,DELIVERY_PARTNER,APP,West,Maharashtra,Pune,240902,Healthy Greens,Salads,437.29,87.46,349.83,te,"Received wrong items in the order, very disappointed. Food temperature was low and not enjoyable on arrival.",,1,Cold Food,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108840.pdf
8841,TKT-20248841,ORD-2024108841,2024-01-14,799274,Customer_799274,DELIVERY_PARTNER,APP,South,Telangana,Hyderabad,368110,Bombay Chaats,Street Food,183.05,36.61,146.44,te,Felt the restaurant hygiene was not up to the mark. One or more dishes did not match the original order.,,1,Wrong Item,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108841.pdf
8842,TKT-20248842,ORD-2024108842,2024-04-30,171359,Customer_171359,CONSUMER,WHATSAPP,East,West Bengal,Kolkata,203171,Tandoori Flames,Mughlai,661.97,33.1,628.87,hi,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108842.pdf
8843,TKT-20248843,ORD-2024108843,2024-09-12,478893,Customer_478893,CONSUMER,EMAIL,South,Karnataka,Bengaluru,809239,Meghna Foods,Biryani,445.06,66.76,378.3,te,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108843.pdf
8844,TKT-20248844,ORD-2024108844,2024-09-21,197110,Customer_197110,DELIVERY_PARTNER,WHATSAPP,North,Delhi,New Delhi,188668,Biryani House,Biryani,182.54,9.13,173.41,ta,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108844.pdf
8845,TKT-20248845,ORD-2024108845,2024-06-26,378758,Customer_378758,RESTAURANT,EMAIL,North,Rajasthan,Jaipur,559039,China Bowl,Chinese,269.77,40.47,229.3,en,"Food was hot and on time, very happy with the service.",,0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108845.pdf
8846,TKT-20248846,ORD-2024108846,2024-01-16,411590,Customer_411590,RESTAURANT,APP,South,Tamil Nadu,Chennai,831422,Idli Express,South Indian,156.8,15.68,141.12,en,Order arrived very late and the food was cold.,,0,General Feedback,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108846.pdf
8847,TKT-20248847,ORD-2024108847,2024-03-12,791575,Customer_791575,RESTAURANT,EMAIL,South,Tamil Nadu,Chennai,156404,Bombay Chaats,Street Food,706.48,0.0,706.48,te,Some mixed feedback received about portion size and pricing.,,0,General Feedback,Neutral,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108847.pdf
8848,TKT-20248848,ORD-2024108848,2024-07-25,648099,Customer_648099,DELIVERY_PARTNER,WHATSAPP,South,Tamil Nadu,Chennai,387238,China Bowl,Chinese,382.83,0.0,382.83,ml,Delivery partner was rude and did not follow instructions.,,0,General Feedback,Negative,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108848.pdf
8849,TKT-20248849,ORD-2024108849,2024-01-11,138717,Customer_138717,RESTAURANT,WHATSAPP,North,Delhi,New Delhi,113196,Biryani House,Biryani,696.53,139.31,557.22,en,Delivery partner was rude and did not follow instructions. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108849.pdf
8850,TKT-20248850,ORD-2024108850,2024-06-28,393523,Customer_393523,CONSUMER,APP,North,Rajasthan,Jaipur,553638,Empire Restaurant,North Indian,784.14,117.62,666.52,te,Order arrived very late and the food was cold.,,0,General Feedback,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108850.pdf
8851,TKT-20248851,ORD-2024108851,2024-02-08,313070,Customer_313070,DELIVERY_PARTNER,EMAIL,East,West Bengal,Kolkata,736297,China Bowl,Chinese,842.82,0.0,842.82,bn,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108851.pdf
8852,TKT-20248852,ORD-2024108852,2024-08-18,883165,Customer_883165,RESTAURANT,TWITTER,West,Maharashtra,Mumbai,146317,Pizza Palace,Pizza,766.75,76.67,690.08,ta,"Loved the taste and packaging, will definitely reorder. Customer mentioned the order took more than 50 minutes to arrive.","Swiggy delivery on point today, hot biryani right on time 🔥",1,Late Delivery,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108852.pdf
8853,TKT-20248853,ORD-2024108853,2024-09-19,815625,Customer_815625,CONSUMER,APP,West,Maharashtra,Mumbai,625050,Healthy Greens,Salads,246.6,12.33,234.27,hi,Delivery partner was rude and did not follow instructions.,,0,General Feedback,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108853.pdf
8854,TKT-20248854,ORD-2024108854,2024-04-12,652730,Customer_652730,DELIVERY_PARTNER,EMAIL,North,Delhi,New Delhi,392683,Meghna Foods,Biryani,703.32,0.0,703.32,te,"Loved the taste and packaging, will definitely reorder. Customer reported unprofessional behaviour from the delivery partner.",,1,Rude Partner,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108854.pdf
8855,TKT-20248855,ORD-2024108855,2024-10-29,235747,Customer_235747,CONSUMER,CALL_CENTER,West,Maharashtra,Pune,888380,Idli Express,South Indian,360.08,36.01,324.07,ta,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,IN_PROGRESS,@swiggy_media_stage/calls/call_8855.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108855.pdf
8856,TKT-20248856,ORD-2024108856,2024-04-06,419009,Customer_419009,CONSUMER,APP,South,Telangana,Hyderabad,381587,Empire Restaurant,North Indian,590.06,118.01,472.05,bn,Order arrived very late and the food was cold.,,0,General Feedback,Negative,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108856.pdf
8857,TKT-20248857,ORD-2024108857,2024-09-08,286898,Customer_286898,CONSUMER,EMAIL,West,Gujarat,Ahmedabad,967265,Tandoori Flames,Mughlai,594.56,0.0,594.56,en,Seamless app experience and quick delivery.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108857.pdf
8858,TKT-20248858,ORD-2024108858,2024-11-20,206530,Customer_206530,RESTAURANT,CALL_CENTER,South,Telangana,Hyderabad,966421,Bombay Chaats,Street Food,524.79,52.48,472.31,hi,Order arrived very late and the food was cold.,,0,General Feedback,Negative,ESCALATED,@swiggy_media_stage/calls/call_8858.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108858.pdf
8859,TKT-20248859,ORD-2024108859,2024-12-03,295991,Customer_295991,DELIVERY_PARTNER,WHATSAPP,East,West Bengal,Kolkata,973401,Pizza Palace,Pizza,283.09,0.0,283.09,hi,Felt the restaurant hygiene was not up to the mark. Customer mentioned the order took more than 50 minutes to arrive.,,1,Late Delivery,Negative,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024108859.pdf
8860,TKT-20248860,ORD-2024108860,2024-07-29,127978,Customer_127978,RESTAURANT,EMAIL,North,Delhi,New Delhi,286518,Truffles,Burgers,302.55,60.51,242.04,bn,Order arrived very late and the food was cold. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108860.pdf
8861,TKT-20248861,ORD-2024108861,2024-02-16,899449,Customer_899449,DELIVERY_PARTNER,CALL_CENTER,South,Karnataka,Bengaluru,709250,Idli Express,South Indian,225.37,11.27,214.1,bn,"Order delivered, customer had a few clarifying questions. Refund was not credited even after 3-5 working days.",,1,Refund Delay,Neutral,IN_PROGRESS,@swiggy_media_stage/calls/call_8861.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108861.pdf
8862,TKT-20248862,ORD-2024108862,2024-06-03,219284,Customer_219284,DELIVERY_PARTNER,TWITTER,North,Uttar Pradesh,Lucknow,926475,Tandoori Flames,Mughlai,227.69,34.15,193.54,hi,Restaurant maintained good hygiene and quality.,"Swiggy delivery on point today, hot biryani right on time 🔥",0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108862.pdf
8863,TKT-20248863,ORD-2024108863,2024-11-05,591237,Customer_591237,CONSUMER,TWITTER,North,Uttar Pradesh,Lucknow,647458,Biryani House,Biryani,866.38,86.64,779.74,hi,Seamless app experience and quick delivery. Customer mentioned the order took more than 50 minutes to arrive.,"Loved the quick delivery and polite partner, thanks @swiggy_in",1,Late Delivery,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108863.pdf
8864,TKT-20248864,ORD-2024108864,2024-03-17,641110,Customer_641110,DELIVERY_PARTNER,WHATSAPP,East,West Bengal,Kolkata,302007,Tandoori Flames,Mughlai,477.54,0.0,477.54,en,Delivery partner was polite and followed instructions perfectly.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024108864.pdf
8865,TKT-20248865,ORD-2024108865,2024-05-12,307088,Customer_307088,CONSUMER,APP,West,Maharashtra,Pune,308573,Meghna Foods,Biryani,354.16,70.83,283.33,te,Restaurant maintained good hygiene and quality. One or more dishes did not match the original order.,,1,Wrong Item,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108865.pdf
8866,TKT-20248866,ORD-2024108866,2024-03-14,229118,Customer_229118,CONSUMER,CALL_CENTER,East,West Bengal,Kolkata,710421,Idli Express,South Indian,818.31,81.83,736.48,hi,Delivery partner was polite and followed instructions perfectly. One or more dishes did not match the original order.,,1,Wrong Item,Positive,OPEN,@swiggy_media_stage/calls/call_8866.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108866.pdf
8867,TKT-20248867,ORD-2024108867,2024-11-26,923706,Customer_923706,CONSUMER,TWITTER,East,West Bengal,Kolkata,807552,Tandoori Flames,Mughlai,584.89,87.73,497.16,ml,Order arrived very late and the food was cold. One or more dishes did not match the original order.,"Refund still pending after cancellation, please check!",1,Wrong Item,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108867.pdf
8868,TKT-20248868,ORD-2024108868,2024-02-25,862696,Customer_862696,RESTAURANT,CALL_CENTER,West,Maharashtra,Mumbai,804796,Pizza Palace,Pizza,435.13,43.51,391.62,hi,Delivery partner was rude and did not follow instructions.,,0,General Feedback,Negative,ESCALATED,@swiggy_media_stage/calls/call_8868.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108868.pdf
8869,TKT-20248869,ORD-2024108869,2024-06-25,156530,Customer_156530,DELIVERY_PARTNER,CALL_CENTER,West,Maharashtra,Pune,852109,Biryani House,Biryani,890.11,0.0,890.11,ta,Seamless app experience and quick delivery. Customer reported app crash during payment or tracking.,,1,App Crash,Positive,OPEN,@swiggy_media_stage/calls/call_8869.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108869.pdf
8870,TKT-20248870,ORD-2024108870,2024-06-02,907695,Customer_907695,RESTAURANT,EMAIL,South,Tamil Nadu,Chennai,846576,China Bowl,Chinese,295.12,44.27,250.85,en,Seamless app experience and quick delivery.,,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024108870.pdf
8871,TKT-20248871,ORD-2024108871,2024-06-05,739816,Customer_739816,CONSUMER,WHATSAPP,North,Rajasthan,Jaipur,680825,Truffles,Burgers,262.02,39.3,222.72,ml,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024108871.pdf
8872,TKT-20248872,ORD-2024108872,2024-06-23,862689,Customer_862689,DELIVERY_PARTNER,CALL_CENTER,North,Delhi,New Delhi,855120,Meghna Foods,Biryani,222.84,44.57,178.27,ta,"Food was hot and on time, very happy with the service.",,0,General Feedback,Positive,ESCALATED,@swiggy_media_stage/calls/call_8872.wav,@swiggy_media_stage/invoices/invoice_ORD-2024108872.pdf
